"gene","moduleColor","best_anno","display_gene_ID","MM.black","MM.blue","MM.brown","MM.grey","MM.grey60","MM.lightcyan","MM.lightgreen","MM.magenta","MM.midnightblue","MM.pink","MM.turquoise"
"GBE1","magenta","GBE1","GBE1",0.447050216792549,-0.12010241881396,0.345414262255779,0.17344773295486,-0.353072121357324,0.542064745987095,0.296215414704539,0.686430109282407,-0.689911024276424,-0.0936905893861713,-0.516240918137716
"GBF1","turquoise","GBF1","GBF1",0.131195762110429,-0.467570509453357,-0.67275464751158,-0.617945485301406,-0.393871200839965,-0.830363145386779,-0.153642677763819,-0.465200318246621,0.321791274290572,0.575761939718379,0.660883935780809
"GBGT1","black","GBGT1","GBGT1",0.815783127519595,-0.49289016174739,0.0979071656313782,-0.182684336070994,-0.264285019509281,0.286428178553949,-0.356695805115492,0.76287753515764,-0.846444557997586,0.260838183227457,-0.368356701076618
"GBX1","blue","GBX1","GBX1",-0.346472776552879,0.347970158474658,0.190780129835781,0.100450764728599,0.457492013183783,0.00861672412437191,-0.0473112168030057,-0.135480583167858,0.243078762752852,-0.302795696864359,-0.100031128400487
"GBX2","blue","GBX2","GBX2",-0.604146681128875,0.581940930316102,0.297099220605265,0.0235323790538874,0.502213737242925,0.0861884918180889,-0.0307784526262368,-0.268735397377494,0.440374890797842,-0.477742983069801,-0.104188932312276
"GC","turquoise","GC","GC",-0.00253169029475785,-0.419343948352702,-0.73741732968043,0.0608849890966927,-0.154122320239107,-0.596452971112406,-0.1915936042177,-0.61402026596081,0.413300539325792,0.581321465895932,0.767165811780456
"GCAT","magenta","GCAT","GCAT",0.402623438220802,0.0556552486803093,0.550256051571387,0.00813328816208759,-0.121760512424095,0.488680061797231,0.0477842987701173,0.786072146766532,-0.68525814103995,-0.276719323822972,-0.700429060913567
"GCC1","blue","GCC1","GCC1",-0.723413753482358,0.883556456962822,0.679838499131062,-0.249296901337991,0.450894686181838,0.130523020422978,0.334869611462059,-0.0570881426159991,0.384811580612834,-0.852628951943992,-0.471106350890222
"GCC2","blue","GCC2","GCC2",-0.826368020780998,0.564793764472155,0.0398150816176571,0.148325593169935,0.438727097285129,-0.0417999272788063,0.249714735242663,-0.64936161694078,0.763814810994248,-0.368101244252772,0.230572266554511
"GCDH","turquoise","GCDH","GCDH",-0.241454901466354,-0.127556223964057,-0.514911766247486,-0.309516035680411,-0.0788083913058076,-0.616732757943226,0.0392587717990818,-0.632765696425607,0.564902083230551,0.297287324057876,0.605125870959186
"GCFC2","turquoise","GCFC2","GCFC2",0.149055280954507,-0.460396698639717,-0.608523626916774,0.123188653107389,0.148534565569998,-0.261791409688137,-0.458619462297215,-0.378075842717493,0.180067103418986,0.55199322084257,0.586667318555956
"GCGR","blue","GCGR","GCGR",-0.572004404146102,0.437624448020612,0.0785352507149151,0.114624555955217,0.422716908983274,-0.241204818955294,0.16623367694099,-0.418615293718684,0.520771344698086,-0.314888044556915,0.0932333736885744
"GCH1","black","GCH1","GCH1",0.823764337074285,-0.484733042956634,0.124138339893254,-0.00143885787680678,-0.399550506339158,0.357010041313861,-0.243606451113673,0.798246630337984,-0.894116462970096,0.240666322384059,-0.397950882713471
"GCHFR","brown","GCHFR","GCHFR",-0.195151670920568,0.380585308257631,0.423115851441588,0.148689581936661,0.341369663411002,0.24078930170733,0.112047335110788,0.183740878987588,-0.0508218275348205,-0.428031760754055,-0.382539151800304
"GCK","pink","GCK","GCK",0.471333552332932,-0.519505452668788,-0.380932661912847,-0.441777836138842,-0.693418483129678,-0.4479491219928,0.0192139870920577,0.0652211194227443,-0.19915243791368,0.492719415943189,0.251033819735419
"GCLC","turquoise","GCLC","GCLC",-0.0632108330799229,-0.485951240187266,-0.914661952438082,0.140252062785487,-0.185030106876699,-0.636567936739249,-0.176936613536636,-0.806961952033294,0.554895583045615,0.708490113331614,0.974793326088921
"GCLM","pink","GCLM","GCLM",0.579904837193111,-0.832742493858813,-0.739963912949337,0.352848771749081,-0.417347828980917,-0.0754480948092454,-0.304879361174574,-0.104448165238853,-0.225081800984578,0.842583711523396,0.580563430781678
"GCN1","turquoise","GCN1","GCN1",0.00825630739905065,-0.523071475086229,-0.912866489427362,-0.205119207194379,-0.378076130632434,-0.867601093660959,-0.0867284399713817,-0.755662896717091,0.525332067833573,0.727921884900272,0.950092508648399
"GCNT1","pink","GCNT1","GCNT1",0.616269891028966,-0.869471199328068,-0.794275193024199,0.0482457059575147,-0.505307320297875,-0.431409352002476,-0.316803518128294,-0.139825247417947,-0.172279167706718,0.888229596252426,0.624740391157073
"GCNT4","pink","GCNT4","GCNT4",0.491904317235357,-0.875488407675568,-0.941282585665436,0.0408701700005245,-0.541713894866144,-0.533615715820393,-0.294843165573711,-0.362617009467309,0.0206673303148464,0.958659637752456,0.823080569785491
"GCNT7","black","GCNT7","GCNT7",0.929129328376233,-0.722932477927384,-0.166186836213956,0.0159706666060918,-0.184677095472124,0.262512233768572,-0.620855369654978,0.639846520877367,-0.82374097246815,0.522443383307455,-0.126463258580229
"GCSH","magenta","GCSH","GCSH",0.550026051483338,-0.117960216602397,0.450675329588474,0.320647736829861,0.0759856280461992,0.760602925677901,-0.267910518287545,0.845928905491031,-0.838043785061364,-0.119462064014994,-0.647294215820177
"GDA","blue","GDA","GDA",-0.578813466626001,0.858081867812452,0.812910392661483,-0.0388081255925541,0.400362775540759,0.446990620064027,0.278690260947063,0.180499724735621,0.129450807195167,-0.883867333582103,-0.645803265212283
"GDAP1","blue","GDAP1","GDAP1",-0.609962689655556,0.925010484550147,0.906995935084926,0.030810548349416,0.473654090900889,0.559760590407639,0.423277547703017,0.244863819614249,0.0862499519629898,-0.975874669294823,-0.747358760909798
"GDAP1L1","brown","GDAP1L1","GDAP1L1",-0.457464577710403,0.86585429879256,0.973019692002733,0.037188477974986,0.502331758093209,0.63278949734707,0.336393745338748,0.422655413759172,-0.0929772577540702,-0.965076295357222,-0.864270588371934
"GDAP2","black","GDAP2","GDAP2",0.907149467448301,-0.86748940390168,-0.43855268124723,0.0876835860935224,-0.547171259817688,0.0543054007483002,-0.424942061781573,0.403907250563377,-0.674516377611686,0.738381783268164,0.169589570927562
"GDE1","turquoise","GDE1","GDE1",0.188713955441109,-0.692369069314498,-0.985185270808412,-0.0124994150223336,-0.349780032844084,-0.690544739886697,-0.277997531601283,-0.656710473578722,0.357666199634926,0.867659484317043,0.966847710469628
"GDF1","blue","GDF3","GDF1",-0.635750050789341,0.950775648837301,0.908374261242399,-0.0638438656554792,0.524890848924682,0.4481968791896,0.404511309951793,0.215211062306904,0.137963601171685,-0.993727964403104,-0.74099374968584
"GDF10","blue","GDF10","GDF10",-0.68447628251008,0.943407584328752,0.843403027045906,0.0921161168332167,0.457815804644227,0.438712712427139,0.505557461368023,0.127952181014023,0.193870151709282,-0.958828021587592,-0.659328303564638
"GDF7","magenta","GDF7","GDF7",0.638071169446364,-0.212253749224162,0.381158569362157,-0.219746347374044,-0.224391060954732,0.382357719395284,-0.129416705643538,0.846189388834299,-0.82019970853277,-0.0490302242138471,-0.608188571390206
"GDNF","black","GDNF","GDNF",0.250064054438172,-0.171892838287147,-0.00378475022594716,-0.124153101527717,-0.0198018415119851,-0.0181579289859957,-0.132270648544147,0.203509128387927,-0.230719683006628,0.0969210965624722,-0.0839999174302015
"GDPD1","blue","GDPD1","GDPD1",-0.87140883224716,0.951542992977193,0.639418161078887,0.101911017404982,0.395139957677043,0.221997135369785,0.625932194254949,-0.196060965281292,0.490178532490272,-0.872643556940905,-0.386131583395824
"GDPD2","blue","GDPD2","GDPD2",-0.749743682529042,0.801483578380871,0.515084522885194,0.0378087874901449,0.328961745751194,0.123858042625465,0.508658673509739,-0.201083942939039,0.452905144745875,-0.726034379957046,-0.292106259248807
"GDPD4","turquoise","GDPD5","GDPD4",0.223752379129042,-0.711076114641169,-0.979314802092321,-0.014604072306523,-0.424682399615153,-0.723249481372645,-0.215887928179853,-0.622681174684268,0.319582029955785,0.874268411629366,0.946142407106647
"GDPD5","blue","GDPD5","GDPD5",-0.794011329343954,0.974416776902417,0.755378133485939,0.0661414479057428,0.501635504218531,0.293156210225121,0.487529190307632,-0.0454177158700474,0.367287688474098,-0.933044904960678,-0.527005323337798
"GDPGP1","blue","GDPGP1","GDPGP1",-0.496899753962785,0.763003714076957,0.739093143836884,-0.0534673543013668,0.426351929596733,0.370359268552539,0.290472758507794,0.193811061114581,0.0957355715775282,-0.805777089261742,-0.617839754885532
"GEM","pink","GEM","GEM",0.725028812790453,-0.875331602762825,-0.679829641319558,0.205446456875114,-0.29897848752962,-0.237420039524618,-0.515496672896133,0.0439093083663904,-0.359503354772084,0.847707870457716,0.471181900403669
"GEMIN2","pink","GEMIN2","GEMIN2",0.767131789258872,-0.91122152886256,-0.687752894989823,0.106996965938626,-0.53306289434613,-0.204708766135028,-0.420800397905058,0.0773549783979378,-0.401612611253373,0.879858079688621,0.472579334574654
"GEMIN4","turquoise","GEMIN4","GEMIN4",0.0473117972039862,-0.56513371016164,-0.939850087309518,-0.1394212412067,-0.328849311773198,-0.81758274658991,-0.178227832394024,-0.745706133451969,0.498505935827498,0.767222900537865,0.965500624976647
"GEMIN5","turquoise","GEMIN5","GEMIN5",-0.394411089063692,-0.0763976756850703,-0.605426032578926,-0.17945552779923,-0.088373722726402,-0.726437757681692,0.0889212772619813,-0.837180025067939,0.746636346892111,0.321702266463962,0.764536051250801
"GEMIN6","pink","GEMIN6","GEMIN6",0.43790428616866,-0.845590254566703,-0.954773066987872,0.0500814975032355,-0.415965801366898,-0.546869911339853,-0.367274499578225,-0.419630581527199,0.0857092639935594,0.948174947547548,0.851172508256032
"GEMIN8","pink","GEMIN8","GEMIN8",0.576545054420317,-0.796345848073827,-0.711835260766921,0.0140820832431649,-0.487516927557351,-0.332993157163196,-0.398736821984199,-0.103179614126235,-0.191842257094502,0.822352914261007,0.562859242201299
"GEN1","turquoise","GEN1","GEN1",-0.342326948387874,-0.16267339001338,-0.667980824244314,0.111768108264479,-0.0867515816435229,-0.533356085616186,0.042069795154001,-0.830107613922101,0.677089964732353,0.395135136488808,0.80779074619636
"GET4","turquoise","GET4","GET4",-0.041965143414143,-0.507770110174975,-0.934257322155993,0.0258731809902079,-0.259984355147064,-0.718047573342684,-0.169276008142925,-0.808278501701789,0.554633437500195,0.732277736892742,0.989698349856946
"GFAP","blue","GFAP","GFAP",-0.497108773512655,0.571605262636043,0.403624289382174,0.0928961086907883,0.268263111837579,0.0247889632790422,0.475363541705159,-0.0822727265894272,0.2566043145064,-0.537613063657185,-0.268679680701302
"GFER","brown","GFER","GFER",-0.314216390426884,0.704900075171175,0.860625087139282,0.10168464783366,0.342366726757508,0.671575163560812,0.266234313251565,0.453297935069062,-0.185838327033533,-0.806555625989493,-0.786568271997184
"GFI1","turquoise","GFI1","GFI1",0.0847486683389126,-0.616114035762997,-0.976585907365901,-0.0303142948249352,-0.32575316823399,-0.754812917563358,-0.206745618803529,-0.738910099220608,0.462505241510116,0.814991588948308,0.990840020720138
"GFI1B","black","GFI1B","GFI1B",0.482939259480468,-0.374681279214178,-0.109835416687768,0.496330102856436,-0.0622637712209334,0.138245124086707,-0.265256020992481,0.301895620574437,-0.42095763315851,0.288528787321373,-0.0430531387956055
"GFM1","magenta","GFM1","GFM1",0.27074818315973,0.0239292235166487,0.330199715930978,-0.271543529249746,0.208521148263747,0.167858946115765,-0.205171282331742,0.482057167465921,-0.387145307788581,-0.158403781993427,-0.428000662090284
"GFM2","turquoise","GFM2","GFM2",-0.124305905831797,-0.422166528067063,-0.8741176809529,0.0356572523048126,-0.236426152524441,-0.70130365690404,-0.0462287941788152,-0.824274656464938,0.595188443588924,0.648169192449802,0.950310149543511
"GFOD1","blue","GFOD1","GFOD1",-0.660752418693876,0.948800152848432,0.882206712136569,0.0648714543224438,0.540270013162446,0.507327689147704,0.384646690334385,0.176670125727217,0.157817629927965,-0.976347415284166,-0.702109664676539
"GFOD2","brown","GFOD2","GFOD2",-0.189466129201547,0.63840259560523,0.892933449116349,-0.193917171962406,0.210531457041607,0.586458871502145,0.281157122815678,0.58126445200969,-0.305884429018668,-0.787327026832834,-0.862327369267854
"GFPT2","black","GFPT2","GFPT2",0.94591710509885,-0.772865831096997,-0.237126176181457,0.0781798667003975,-0.377664958002893,0.1492159950536,-0.484801351276141,0.596631445233806,-0.806847017400065,0.5809440595297,-0.0635958575226147
"GFRA1","brown","GFRA1","GFRA1",-0.325348068342584,0.7336364662974,0.894679068318208,-0.00272215283325032,0.366647219425466,0.553412888702232,0.323765237669328,0.468421768914373,-0.169912296174383,-0.853181721616372,-0.833389089355027
"GFRA2","blue","GFRA2","GFRA2",-0.644142696804669,0.932971311361865,0.865284930912919,-0.0140522921365708,0.487906469667514,0.411700594424257,0.464552529434614,0.173630454986591,0.161625249471969,-0.961349333999654,-0.693420587876905
"GFRA3","blue","GFRA3","GFRA3",-0.767416168979924,0.951651037214306,0.75367218307377,0.00377074364638648,0.46485506796783,0.312840057413798,0.487157144691525,-0.0211065159800829,0.341093362279818,-0.92104815246091,-0.534153207742823
"GFRAL","black","GFRAL","GFRAL",0.861691230219403,-0.520308456735592,0.116220404667978,-0.0437277216822805,-0.316901054855928,0.462091702027548,-0.34223974163427,0.823646017538631,-0.926089464173895,0.27209355164791,-0.397360899828729
"GGA1","blue","GGA1","GGA1",-0.368903231488884,0.371938870013831,0.187514352166372,-0.514995456331065,0.0598947182744614,-0.366110218336952,0.33921794855527,-0.171814028629525,0.347010673461599,-0.326513552564148,-0.0809298216295017
"GGA3","blue","GGA3","GGA3",-0.606874583051896,0.881340756699192,0.801882724579279,-0.28801146894419,0.424761256027281,0.203121198293326,0.394309424453214,0.141054617136996,0.205274482217453,-0.900620725386442,-0.635901976247641
"GGACT","blue","GGACT","GGACT",-0.691341936204539,0.965843900113434,0.872187356704548,0.0453742788093743,0.589517473121376,0.474136654052822,0.386342137598329,0.14242869003576,0.195965989362532,-0.982362360226006,-0.684128682642463
"GGCT","magenta","GGCT","GGCT",0.546999013806089,-0.0557227361903686,0.560853563951438,0.14069288596607,-0.0338020648935965,0.777428567906385,-0.132748728466354,0.934769201839813,-0.886121401520729,-0.211049218319213,-0.761323086974622
"GGCX","brown","GGCX","GGCX",0.15700143487659,0.18460663746095,0.487442227686094,-0.325171487525619,0.205375812320604,0.224060230662224,-0.132840566491783,0.519367242433572,-0.35167475031806,-0.345700035664209,-0.566590881052373
"GGH","brown","GGH","GGH",0.212495023615154,0.114520457672308,0.47331751451729,0.254318608320439,0.100742700236926,0.745355347719175,-0.219193004391085,0.580919026021107,-0.520830205982551,-0.266669382767648,-0.548334556348293
"GGNBP2","turquoise","GGNBP2","GGNBP2",0.0604599828712845,-0.597945925790526,-0.972454299849939,-0.0202787806597138,-0.31929959682816,-0.755284504408331,-0.191501604863288,-0.755402545121327,0.482065596904846,0.801427461969674,0.994240202908791
"GGPS1","brown","GGPS1","GGPS1",-0.480640907696244,0.756474439840938,0.785073996577014,0.310545770169598,0.416063695749644,0.715222832731048,0.32617667850683,0.260636689338525,-0.00916469485460018,-0.816845629664009,-0.658223605127294
"GGT1","blue","GGT1","GGT1",-0.51125504086858,0.757881653854958,0.723448771393864,0.117138410896645,0.453298057411074,0.374525436830004,0.443325321602364,0.173062615118509,0.0911537015607378,-0.79414992504433,-0.593755694039051
"GGT5","black","GGT5","GGT5",0.935099288410352,-0.662409563403834,-0.063349886460547,0.0534171141942514,-0.278611441722921,0.261793174680794,-0.467443248772964,0.72636810616918,-0.887769938986917,0.441075432316586,-0.236948868165195
"GGT7","brown","GGT7","GGT7",-0.198372747972448,0.693107193826768,0.972887762380179,-0.0786228236061943,0.297435729199082,0.656621682176157,0.275567286132934,0.637290276366875,-0.336862934423817,-0.858491429501316,-0.94561271405033
"GH1","black","GH","GH1",0.974456123519641,-0.729024998362284,-0.124860193458189,-0.105910937482384,-0.397987815531957,0.21908844978303,-0.463837765457864,0.71335860176773,-0.884149615463778,0.504449885180348,-0.185916363252975
"GHDC","turquoise","GHDC","GHDC",0.121148781785013,-0.635832036632045,-0.971194290036619,-0.0683279691640613,-0.368999687585971,-0.777518582964342,-0.189559556589656,-0.705877905804614,0.42740827112093,0.82399493784408,0.973771434726892
"GHITM","turquoise","GHITM","GHITM",0.190770239919251,-0.680400505727474,-0.958159445112857,0.086987204114531,-0.310235187101341,-0.591720330583889,-0.312135183108719,-0.629674860559282,0.327592750358418,0.851257166944848,0.938402205489041
"GHR","midnightblue","GHR","GHR",-0.562806440208263,0.314027192631437,-0.107925342482261,0.399349127812307,-0.0493082877248253,-0.161273792500725,0.482294463356719,-0.54488369940138,0.560170146318007,-0.145762221707201,0.288334832762275
"GHRH","blue","GHRH","GHRH",-0.624963130082887,0.571679919564663,0.254886793931664,0.0672047446773124,0.0745759303695638,-0.117011774730304,0.568792639003519,-0.31020765283875,0.462736554192962,-0.471707837588954,-0.0710033958795275
"GHRHR","black","GHRHR","GHRHR",0.968704014370129,-0.713077755893323,-0.101238562767384,-0.0944380780851926,-0.387544731808661,0.242820731175357,-0.45895694766204,0.729088655822947,-0.894329397261725,0.483157496463305,-0.208963804246914
"GHSR","magenta","GHSR","GHSR",0.130259646801194,0.392987595578607,0.839052547749618,-0.0986265415033176,-0.0202373254730804,0.63439457394397,0.263190194229248,0.807748625263494,-0.599207633553419,-0.616846916771874,-0.916324236486536
"GID4","turquoise","GID4","GID4",-0.0640717319761846,-0.476757694061353,-0.91204972430611,0.000552180159317198,-0.227853832916817,-0.743545523980877,-0.164266998774178,-0.812329532266716,0.574623700123756,0.703427916537061,0.973591802117805
"GID8","pink","GID8","GID8",0.565565550577375,-0.873996284133096,-0.833945505350199,0.183987230597128,-0.41200210401572,-0.248146164717693,-0.402236923000269,-0.201407000451009,-0.138739929708551,0.910926604077228,0.68618824390621
"GIGYF2","turquoise","GIGYF2","GIGYF2",-0.268791364878252,-0.250227728406699,-0.771503173237081,-0.21318487209517,-0.124596130728002,-0.862730831299067,-0.0656468014649274,-0.878086312105403,0.73973027358902,0.500128155182522,0.895373784810212
"GIN1","pink","GIN1","GIN1",0.453997102074346,-0.822587316907283,-0.891659304256955,0.154808358440954,-0.40670662843375,-0.42084635492532,-0.365926935802433,-0.350337605049264,0.0167658228302189,0.909750756985873,0.786044629917855
"GINM1","black","GINM1","GINM1",0.872839166302501,-0.981562427737035,-0.680928654743499,0.0576555387767299,-0.481264612117329,-0.17824382993894,-0.490700543697333,0.172440293050083,-0.499065112206337,0.910217814445979,0.425352020655998
"GINS1","black","GINS1","GINS1",0.92547423068091,-0.919045330577704,-0.520937059394372,-0.0532740227430359,-0.472693070791195,-0.122163680246908,-0.48618945790069,0.343830140681308,-0.619959850119225,0.800732656369765,0.242400612805262
"GINS2","pink","GINS2","GINS2",0.508315332770326,-0.86496326479934,-0.922053476232847,-0.0312511172075377,-0.451977502134458,-0.603458692450133,-0.353495868223683,-0.34086226760382,0.0172355720416325,0.947866970822125,0.796864746342304
"GINS3","turquoise","GINS3","GINS3",0.0288665069784842,-0.540840758897264,-0.906394382585887,0.000405366603818549,-0.284008411797946,-0.686118381929039,-0.0949990589704042,-0.72174017404453,0.465504077574534,0.737098738327494,0.934458142185734
"GINS4","midnightblue","GINS4","GINS4",-0.53189581322873,0.314217974271439,-0.0990211644844895,-0.348103721560532,0.256289100089727,-0.480202472509881,0.0856544303688361,-0.547157824762905,0.651703905880374,-0.157494225323053,0.273764304564098
"GIPC2","pink","GIPC2","GIPC2",0.598020377778606,-0.899575818051853,-0.85102085015051,0.0719279024154786,-0.488550489513476,-0.380419189943498,-0.380413021131403,-0.193580717995442,-0.142347301040677,0.927958991503954,0.689900384265219
"GIT1","blue","GIT1","GIT1",-0.659042984872776,0.903993204208898,0.784021132618256,-0.211150712974931,0.458287360688095,0.215203323197587,0.381319413238319,0.0833483672651785,0.262201989525656,-0.908597228607688,-0.600916285277092
"GIT2","turquoise","GIT2","GIT2",0.201265650487953,-0.69968042709511,-0.987686102699152,-0.0415881807291826,-0.362011379197864,-0.741408635938557,-0.271748254893012,-0.651549385130908,0.357457639745501,0.872050991362849,0.963863707920395
"GJA1","blue","GJA1","GJA1",-0.673768938611374,0.950201060804025,0.864326690990698,0.146294313850223,0.498770018665289,0.474337037096437,0.510582363337987,0.15257325736771,0.171119161785124,-0.970101411346524,-0.683422982039907
"GJA3","turquoise","GJA3","GJA3",-0.0603749852158127,-0.481574738181661,-0.904021565037162,0.0540736825082477,-0.244314747312099,-0.67661315300121,-0.152397704634899,-0.796031008109401,0.550342045639208,0.697441060150687,0.960701666446572
"GJA5","grey","GJA5","GJA5",-0.00147896772602363,-0.0199821664384888,-0.052686514635892,0.362905809390818,0.143624004121264,-0.0522045073115239,-0.023078612545232,-0.0537827184914258,0.0243466868414153,0.0389861720090848,0.0496179737063876
"GJB7","turquoise","GJB7","GJB7",0.12792954805681,-0.645385096663177,-0.969578170696439,-0.0070138211771712,-0.349095912727552,-0.686571678484657,-0.213427003085461,-0.692971965464139,0.40632405207618,0.828707037998109,0.968945791909669
"GJC1","turquoise","GJC1","GJC1",-0.26285684200396,-0.262412589438659,-0.779262724200748,0.070292710618503,-0.0176352194395748,-0.708029861253432,-0.121676981071829,-0.872691123745523,0.701127024019618,0.514485213702545,0.899449229244508
"GJC2","grey60","GJC2","GJC2",-0.601976722882949,0.432910824018509,0.031177198040808,0.116651433896056,0.847670219941806,-0.121905956523274,-0.238692140669639,-0.495439795068572,0.597520257805623,-0.271041651871633,0.167581478489492
"GJD2","brown","GJD2","GJD2",-0.213672389378153,0.693735163151659,0.968527083926364,0.0596241393809976,0.468020263859706,0.779372567348511,0.143412091511761,0.625737915032713,-0.335658117300006,-0.858188453851926,-0.938739330639666
"GJE1","blue","GJE1","GJE1",-0.528008817848674,0.795499675812277,0.774695798964326,0.235972588416012,0.764971000173096,0.60552182281797,0.111834234621092,0.201247600353908,0.0763350960121502,-0.832190002549517,-0.636883212438222
"GK","turquoise","GK","GK",-0.0891288733721314,-0.470477245775058,-0.924617327543356,0.0120443026571257,-0.216533038254563,-0.741248649203459,-0.153993554804507,-0.840581651957837,0.60120175595944,0.702136799578624,0.993464158208824
"GK5","black","GK5","GK5",0.8102835442754,-0.617650488660881,-0.1084660617691,0.109639920657868,-0.216267433964873,0.333141956441146,-0.370700957117077,0.601578990832452,-0.770195407678219,0.42895720404626,-0.154392272617919
"GLA","magenta","GLA","GLA",0.691634487043254,-0.265715596581885,0.332104917491795,-0.176581862290885,-0.277681076737063,0.324970316894216,-0.162486458860851,0.84383655926288,-0.840303878723887,0.0150487316049702,-0.568127899968726
"GLB1","pink","GLB1","GLB1",0.676944078814887,-0.947706263684193,-0.850934480817841,0.114352731669057,-0.490247014385658,-0.343806540815457,-0.442680037707662,-0.130992203293055,-0.220637710219936,0.967611046050244,0.66958135400643
"GLB1L","black","GLB1","GLB1L",0.872340350244825,-0.737954174642185,-0.273517917980657,-0.183064097471543,-0.426720310910113,-0.0623337236232873,-0.38078444303003,0.498036170049936,-0.679099644221065,0.570606605724491,-0.000216730686300286
"GLB1L2","turquoise","GLB1","GLB1L2",-0.565008425808402,0.092562261562175,-0.511406978338504,0.0147563433419017,0.314593719479803,-0.591862678850921,-0.0665313654327199,-0.905875674607722,0.85395399181619,0.176519448265463,0.721160714942476
"GLCCI1","turquoise","GLCCI1","GLCCI1",0.0504441879477216,-0.565603343215772,-0.915908552343958,0.0690139263742747,-0.338997087148501,-0.603390336153964,-0.189791961632423,-0.708993036210833,0.435187941391784,0.759251560921129,0.939635222009635
"GLCE","midnightblue","GLCE","GLCE",-0.462894912981056,0.235909614610703,-0.168464468268713,-0.378586706828355,0.0280609952956617,-0.628766663474928,0.135564561633788,-0.554854567146339,0.644075087260669,-0.072812980972168,0.331216375334026
"GLDC","blue","GLDC","GLDC",-0.829615080692101,0.887428882152908,0.573953614133333,0.139642888033636,0.482397253136482,0.184866757367034,0.480889997852689,-0.216915517889531,0.483399145456192,-0.805662422652422,-0.33139278996736
"GLDN","blue","GLDN","GLDN",-0.637190409424374,0.841327275661908,0.717576759404634,0.0145452248017665,0.268914434259053,0.308027532410461,0.535617534498037,0.0613697464711954,0.222903526444731,-0.836632657020461,-0.538644383989874
"GLE1","pink","GLE1","GLE1",0.557944013404128,-0.892001729747845,-0.898967112414708,-0.0341115482344,-0.441533805747914,-0.504624575964932,-0.424284298235233,-0.276977771136244,-0.0477269511256461,0.950457759491116,0.753680030369122
"GLG1","turquoise","GLG1","GLG1",-0.186399131333673,-0.276320955620273,-0.713899471417112,-0.212093806975581,-0.38126814240354,-0.781714517047694,0.089992491702988,-0.754977713604667,0.604549858500021,0.495303862712094,0.812620378031877
"GLI1","blue","GLI1","GLI1",-0.762238174639247,0.8002446944205,0.487132350896313,0.0746780499894805,0.524590497604562,0.0842879003405922,0.416134273861759,-0.238329999090626,0.492555912444202,-0.713065478112676,-0.270028093336798
"GLI2","pink","GLI2","GLI2",0.583821313300459,-0.697082591986269,-0.525246166543341,0.144322191446783,-0.268749855346793,-0.183445754393993,-0.370411937581011,0.0592039783083465,-0.296707890606912,0.65817700228167,0.346090953236003
"GLI3","black","GLI3","GLI3",0.673253765543559,-0.56065688351837,-0.176248436565609,-0.0958764595253526,-0.614984865293096,-0.0166894848521941,0.0631912079755783,0.426947102460241,-0.564883477776555,0.40740899234417,-0.0478548860868436
"GLIPR1","turquoise","GLIPR1","GLIPR1",0.0883365528111628,-0.596745982639358,-0.937020992495999,0.0359742188384025,-0.460948385571225,-0.711186815466424,-0.000956049866619472,-0.697009740604921,0.421716935664689,0.784337644572644,0.94602254698564
"GLIPR2","pink","GLIPR2","GLIPR2",0.558878989622159,-0.898262530694194,-0.897839919248512,0.12149750560106,-0.467175199823476,-0.401209374496516,-0.406717664746866,-0.268318944518938,-0.0762679427390555,0.954073192798479,0.754995953488589
"GLIS1","turquoise","GLIS1","GLIS1",-0.297444317576869,-0.24950666518671,-0.785365898130924,0.00322687367330735,-0.317832634741513,-0.755517552771766,0.20651870193393,-0.897527369518993,0.723057374665851,0.502287051034026,0.916032765583341
"GLIS2","brown","GLIS2","GLIS2",-0.200957000435357,0.40137108973786,0.446943177861622,-0.418809390621281,0.0796145811488809,0.00213530978640331,0.283286719384202,0.189460319408253,0.0266636567866412,-0.465375311377427,-0.41015900654564
"GLIS3","brown","GLIS3","GLIS3",0.00763319292871986,0.441542936958735,0.801447850702714,0.0044336601190261,0.275143430339663,0.755950962788745,-0.00725861781728633,0.673736095728666,-0.463571547670927,-0.632001616464843,-0.830929541475003
"GLMN","turquoise","GLMN","GLMN",-0.0340616971953448,-0.510184496750472,-0.914211178785397,0.0357367974415122,-0.260104558786231,-0.638390174491955,-0.152601700051827,-0.77860225740729,0.523053883176226,0.718277448602954,0.963931743777288
"GLMP","brown","GLMP","GLMP",-0.114546925577352,0.463862724382133,0.651727212927004,-0.267854508298346,0.333403100374768,0.319254439475387,0.0962949557814574,0.428970068230976,-0.191645472580291,-0.580271821650316,-0.643839002377024
"GLO1","magenta","GLO1","GLO1",0.490866415112621,-0.0642261221785633,0.486988756376082,0.347394139330985,0.176955221919486,0.863801496923337,-0.276748376213398,0.830744314643848,-0.811440018862894,-0.168732460590687,-0.665876644644773
"GLOD4","brown","GLOD4","GLOD4",-0.110880040469291,0.622361298071359,0.959269410506098,0.0532832778019316,0.368590446929588,0.756655892482484,0.19270036529625,0.703495346234554,-0.436506989171103,-0.808971463819257,-0.961338272415479
"GLP1R","blue","GLP1R","GLP1R",-0.554327921073528,0.671349664913778,0.514999719184032,-0.105879816451486,-0.0157298105792313,0.0434653203387343,0.699310643732587,-0.0337369807641496,0.253947774023248,-0.65017372598368,-0.363561968001587
