"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","n_annotated"
"GO:0010759","positive regulation of macrophage chemotaxis","4/470","13/12076",0.00122375256645167,0.585489703351352,0.578277624138737,"LOC113985892/IL34/CSF1/LOC113983017",4,470
"GO:0045087","innate immune response","20/470","245/12076",0.00144398527547551,0.585489703351352,0.578277624138737,"LOC114003556/ALPK1/IL34/PGLYRP2/SUSD4/INAVA/LOC113996654/CSF1/LOC113992821/SARM1/LOC113992189/LOC113983017/HEXIM1/SRC/NOD1/SLC15A4/S100B/LOC113986435/STYK1/SYK",20,470
"GO:0002009","morphogenesis of an epithelium","4/470","14/12076",0.00166096369745064,0.585489703351352,0.578277624138737,"LOC113990794/SOX10/DAG1/TIMELESS",4,470
"GO:0046849","bone remodeling","4/470","14/12076",0.00166096369745064,0.585489703351352,0.578277624138737,"P3H4/LTBP3/WNT16/TPH1",4,470
"GO:0006813","potassium ion transport","7/470","48/12076",0.00238821428843844,0.623546115599589,0.615865256392875,"KCNG1/KCNA4/KCNN1/LOC113993556/KCNJ15/KCNAB1/KCNS2",7,470
"GO:0007015","actin filament organization","11/470","109/12076",0.00340918141234191,0.623546115599589,0.615865256392875,"SHROOM4/LOC114003556/SORBS3/CORO6/ERMN/MARCKSL1/LOC113992312/ELMO1/LOC113988218/SAMD14/TMSB15B",11,470
"GO:2000134","negative regulation of G1/S transition of
mitotic cell cycle","5/470","27/12076",0.00346992101845357,0.623546115599589,0.615865256392875,"GFI1B/DACT1/CDKN1A/CDKN2C/EZH2",5,470
"GO:0032755","positive regulation of interleukin-6
production","7/470","52/12076",0.00379789956678149,0.623546115599589,0.615865256392875,"LOC114003556/LOC114000755/INAVA/IL6R/NOD1/LOC113986435/SYK",7,470
"GO:0030335","positive regulation of cell migration","16/470","197/12076",0.00437868620850183,0.623546115599589,0.615865256392875,"LOC113991284/MYLK/DAPK3/HBEGF/LOC113996864/PLP1/CSF1/CXCL12/CTSH/LOC113983017/BMP2/TMSB15B/PAK1/SMO/NTRK3/FLT1",16,470
"GO:0006337","nucleosome disassembly","4/470","18/12076",0.00448733939228564,0.623546115599589,0.615865256392875,"LOC113985909/LOC113985906/SMARCC2/LOC113997381",4,470
"GO:0030203","glycosaminoglycan metabolic process","3/470","10/12076",0.0057288509419664,0.623546115599589,0.615865256392875,"LOC113992793/CHST9/FOXC1",3,470
"GO:0030308","negative regulation of cell growth","10/470","101/12076",0.00587263874498206,0.623546115599589,0.615865256392875,"IP6K2/SIPA1/ENPP1/LOC113985909/CDKN1A/CRYAB/STK11/CDKN2C/LOC113985906/ADIPOR1",10,470
"GO:0032703","negative regulation of interleukin-2
production","4/470","20/12076",0.00668107522202824,0.623546115599589,0.615865256392875,"LOC113993083/LOC113986257/LOC113998423/LOC113989184",4,470
"GO:0001188","RNA polymerase I preinitiation
complex assembly","3/470","11/12076",0.00765179226038553,0.623546115599589,0.615865256392875,"LOC113985909/PIH1D1/LOC113985906",3,470
