"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","n_annotated"
"GO:1903077","negative regulation of protein
localization to plasma membrane","7/979","14/12171",4.42166428160926e-05,0.0853381206350588,0.0846166911996383,"PICALM/PID1/MRAP2/BCL2L1/TMEM59/PPFIA1/TMBIM1",7,979
"GO:0072659","protein localization to plasma membrane","24/979","141/12171",0.000345825819518788,0.184059659809526,0.182503660503801,"LOC113988212/GPR158/LOC114002160/RAB3C/SLC4A1/KCNIP4/CDH2/ATP1B1/DPP6/MRAP2/LOC113988625/RAB15/PKP2/IFT20/ATP1B3/ZDHHC3/DLG1/EMP2/RAB12/ACTN2/TPBG/EPB41L3/TTC7B/GAK",24,979
"GO:0030225","macrophage differentiation","6/979","14/12171",0.000455783453216438,0.184059659809526,0.182503660503801,"MMP9/VEGFA/CSF1R/CDC42/SIRT1/BMP4",6,979
"GO:0043647","inositol phosphate metabolic process","11/979","44/12171",0.000557304551603834,0.184059659809526,0.182503660503801,"PLCD3/PLCH2/INPP5J/IPMK/PLCB4/PLCG1/PTEN/PLCG2/INPPL1/MINPP1/PPIP5K2",11,979
"GO:0043588","skin development","9/979","32/12171",0.000699584097632791,0.184059659809526,0.182503660503801,"PKD1/DACT2/PDGFA/LOC113984010/SLITRK5/COL5A1/LOC113998649/PTCH2/FRAS1",9,979
"GO:0030534","adult behavior","8/979","26/12171",0.000716748978944991,0.184059659809526,0.182503660503801,"PCDH17/LOC113984666/LOC113995009/GABRG2/CNTNAP2/PTEN/SLITRK5/LOC113982203",8,979
"GO:0042391","regulation of membrane potential","16/979","82/12171",0.000719521858330824,0.184059659809526,0.182503660503801,"GABRG1/GABRA5/PXK/CHRNB3/GLRA2/GABRG2/KCNMA1/LOC113989700/LOC113999820/CHRNA7/GLRB/HCN1/DLG1/GABRA2/ACTN2/LOC113996568",16,979
"GO:0007268","chemical synaptic transmission","30/979","202/12171",0.000762941595065394,0.184059659809526,0.182503660503801,"GABRG1/GABRA5/NPTX2/GALR3/SV2C/CHRNB3/LOC113984666/GLRA2/LOC113995009/GABRG2/LOC113992038/LOC113989700/LOC113999820/GAD2/CHRNA7/GLRB/APBA1/SLITRK5/KCND2/ATXN3/HTR7/DLG1/GABRA2/LOC114001565/PAFAH1B1/MPZL1/SLC6A1/SLC1A1/DTNA/LOC113996568",30,979
"GO:0050877","nervous system process","10/979","40/12171",0.000986842722201966,0.211622939316644,0.209833926194523,"GABRG1/GABRA5/CHRNB3/GLRA2/GABRG2/LOC113999820/CHRNA7/GLRB/GABRA2/LOC113996568",10,979
"GO:0032228","regulation of synaptic transmission, GABAergic","5/979","13/12171",0.00248114127406601,0.435327514449764,0.431647352751389,"KRAS/PLCL2/SYN3/PTEN/LOC113995955",5,979
