"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","n_p005","n_q01","Test","design","fdrtool"
"MRPS34",769.580262692879,-0.303569100789579,0.188936182786085,2.61486872835036,0.105866285442688,0.771497837856467,"MRPS34","MRPS34","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"NOL4L",1198.42912876144,0.268291959607815,0.165236153211643,2.61774003010413,0.10567485034128,0.771497837856467,"NOL4L","NOL4L","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PRKD1",286.816191184189,-0.353547032739085,0.217296598052185,2.62080100565062,0.105471187182339,0.771497837856467,"PRKD1","PRKD1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PRKDC",770.240179285332,0.330621080646746,0.202971372016121,2.62990085497142,0.104868261620001,0.771497837856467,"PRKDC","PRKDC","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PSMC2",1470.2065618108,-0.229318221523019,0.142087958300999,2.63170332627314,0.104749284636932,0.771497837856467,"PSMC2","PSMC2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PTPRS",10690.0926409527,0.308055051799996,0.187814690363888,2.6332092093777,0.104649998148467,0.771497837856467,"PTPRS","PTPRS","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SS18L2",405.854807211309,-0.277044626967213,0.172046545114253,2.62842537619942,0.104965764797948,0.771497837856467,"SS18L2","SS18L2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ST3GAL5",1366.08662168726,-0.206921857851207,0.128446226008078,2.62297622210272,0.105326719869463,0.771497837856467,"ST3GAL5","ST3GAL5","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ADRA1D",360.649747629317,-0.406506929286708,0.249230090665398,2.59674481482674,0.107083453300104,0.77285689477727,"ADRA1D","ADRA1D","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ATPSCKMT",222.79375004222,0.486177759920137,0.297578217012431,2.59401503622371,0.107268106783654,0.77285689477727,"ATPSCKMT","ATPSCKMT","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"DDX27",656.884002569482,-0.257058113912898,0.159208941921975,2.5853296910032,0.107857948233959,0.77285689477727,"DDX27","DDX27","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"DLC1",809.014460998319,-0.277342943067526,0.170693792266218,2.59360801117953,0.107295669560945,0.77285689477727,"DLC1","DLC1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"HMGB3",1730.24529137883,-0.417932176196191,0.262599462567284,2.59888072742669,0.10693921460336,0.77285689477727,"HMGB3","HMGB3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ING2",95.0856301464591,-0.469266711420981,0.291984893002403,2.57866240570631,0.10831315472653,0.77285689477727,"ING2","ING2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113988447",216.114144819198,-0.458395404274687,0.283150006645426,2.59935349777621,0.106907317131341,0.77285689477727,"LOC113988447","LOC113988447","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113992410",1831.71275374331,0.289774615394146,0.179934950353968,2.59180308032867,0.107417988924447,0.77285689477727,"H1FX","LOC113992410 (H1FX)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113992913",928.07284664463,-0.535652155453681,0.331686439392544,2.59169774988047,0.107425131847273,0.77285689477727,"LOC113992913","LOC113992913","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113993848",205.243853289485,1.04282168579868,0.622755637999121,2.60952710204259,0.106223434282175,0.77285689477727,"PLXNA4","LOC113993848 (PLXNA4)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC114002434",575.128261246932,-0.416589839603384,0.257150204673987,2.58744193203131,0.107714174223507,0.77285689477727,"ATP5MC2","LOC114002434 (ATP5MC2)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LPAR4",234.253591425258,0.575137388915107,0.362421250557644,2.60282144415987,0.106673656194168,0.77285689477727,"LPAR4","LPAR4","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LSM3",245.079818564423,-0.380320371469624,0.237523727206515,2.5816936871924,0.108105934070847,0.77285689477727,"LSM3","LSM3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"MARCH4",927.464953089023,0.269000568234776,0.166789968994649,2.59324964344501,0.107319943814662,0.77285689477727,"MARCH4","MARCH4","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"MTMR14",336.55389239904,-0.402324666356783,0.248814989532765,2.60432454411105,0.106572555444072,0.77285689477727,"MTMR14","MTMR14","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ODC1",647.879501363576,-0.301352992945481,0.187025872625386,2.60598598694727,0.106460926603828,0.77285689477727,"ODC1","ODC1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PDGFB",776.949734683214,0.335128259443999,0.210271317384108,2.60301924817657,0.106660345590205,0.77285689477727,"PDGFB","PDGFB","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PPIP5K2",2148.16721464489,0.222349643320323,0.137771954118583,2.57981536633449,0.108234286120577,0.77285689477727,"PPIP5K2","PPIP5K2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PRKAA2",445.953672743481,0.320633339123366,0.20070455210114,2.58368857874827,0.107969799348985,0.77285689477727,"PRKAA2","PRKAA2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PTDSS1",251.703432108196,0.437264781507881,0.270988599613862,2.58555930677818,0.107842308763697,0.77285689477727,"PTDSS1","PTDSS1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"RBFOX1",1136.34200964998,-0.355818744996667,0.219851623954588,2.57863642524026,0.108314932654847,0.77285689477727,"RBFOX1","RBFOX1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"RPS29",1032.48253958541,-0.297834360366105,0.185130644817573,2.58784442297542,0.10768680172696,0.77285689477727,"RPS29","RPS29","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SCAMP2",365.213870569198,-0.314834972186703,0.193821083292428,2.60107702872736,0.106791120119297,0.77285689477727,"SCAMP2","SCAMP2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SLC16A14",859.360485350447,0.392013726561529,0.24274735478656,2.58662995421085,0.107769418245601,0.77285689477727,"SLC16A14","SLC16A14","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SLC25A10",208.623651448653,-0.383229439890829,0.241297908706526,2.57853360284783,0.108321969442117,0.77285689477727,"SLC25A10","SLC25A10","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SPEF2",545.831801430452,0.429953732203984,0.272025193317578,2.57774973394712,0.108375631060624,0.77285689477727,"SPEF2","SPEF2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"STXBP1",6075.83087420717,0.190492007210645,0.118417583693765,2.57847850022145,0.108325740670317,0.77285689477727,"STXBP1","STXBP1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"STXBP5L",4011.54264287716,0.512466098607627,0.310000981669611,2.60850499404222,0.106291924390368,0.77285689477727,"STXBP5L","STXBP5L","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SYNCRIP",1184.64040231448,-0.212334449437945,0.132856019690448,2.58289684947496,0.108023805730484,0.77285689477727,"SYNCRIP","SYNCRIP","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"USP20",1128.62196869147,0.248675620397656,0.153227558001164,2.59930496442345,0.106910591160504,0.77285689477727,"USP20","USP20","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"VPS37A",440.881801643125,-0.302474931712331,0.189454463588502,2.59719259718243,0.107053196771637,0.77285689477727,"VPS37A","VPS37A","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"WDR33",1098.97153572731,0.227418381128608,0.140028806171792,2.59459433125735,0.107228891687852,0.77285689477727,"WDR33","WDR33","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"HSP90B1",6012.80057577345,0.632720295008356,0.381100866065229,2.57641564904506,0.108467026174816,0.772990915450648,"HSP90B1","HSP90B1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"CEP78",528.063567193803,0.296534293073652,0.185985886707914,2.57383230879735,0.108644245714723,0.773735976003117,"CEP78","CEP78","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ACADSB",1061.89226609177,0.24040478232187,0.151175947732313,2.53265999364521,0.111512091929435,0.774233955699165,"ACADSB","ACADSB","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ADAM23",3097.47680391447,0.234974691714487,0.146805733502003,2.51300877421372,0.11291017388279,0.774233955699165,"ADAM23","ADAM23","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"AGO3",422.814738737351,0.623433607794159,0.383691318146238,2.54990015366729,0.110301225709082,0.774233955699165,"AGO3","AGO3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ANTXR1",250.832556285195,0.597313878986461,0.369756502948281,2.53682583917958,0.111218168628911,0.774233955699165,"ANTXR1","ANTXR1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ARHGEF12",4346.55576870709,0.354915741697213,0.218745844260676,2.56705315040657,0.109110816775617,0.774233955699165,"ARHGEF12","ARHGEF12","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ARHGEF9",8924.14262893831,0.184914672687287,0.11662980803105,2.53102017280972,0.111628024714564,0.774233955699165,"ARHGEF9","ARHGEF9","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ASAP1",639.70921474613,0.463853930403983,0.29061489171788,2.54089952331981,0.110931572081077,0.774233955699165,"ASAP1","ASAP1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"CABP1",247.851190990222,-0.468133794718388,0.297618646867537,2.5166606898764,0.112648905538076,0.774233955699165,"CABP1","CABP1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"CPSF3",355.143154762894,-0.304133618942082,0.193881429997044,2.51912259040731,0.112473150052292,0.774233955699165,"CPSF3","CPSF3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"CREB3L1",1592.54640220841,0.432787176381031,0.268037470373861,2.52242419265599,0.112237922039749,0.774233955699165,"CREB3","CREB3L1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"CUNH1orf174",641.758020501977,-0.332506425082415,0.208682498725733,2.55951831638447,0.109631981959765,0.774233955699165,"CUNH1orf174","CUNH1orf174","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"DAB2IP",4545.42568894104,0.297426910438636,0.18488384882429,2.51643805143593,0.112664814642684,0.774233955699165,"DAB2IP","DAB2IP","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"DCAF12",1456.16924044694,0.263295780021363,0.165375974692525,2.53607135988352,0.111271338003282,0.774233955699165,"DCAF12","DCAF12","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"EIF2B1",437.098059474839,-0.54614880141157,0.340097530755991,2.55670427124551,0.109827323531845,0.774233955699165,"EIF2B1","EIF2B1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ESPL1",123.311649834353,0.943060604964578,0.557174657006297,2.54263498361657,0.110809723874153,0.774233955699165,"ESPL1","ESPL1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"FGF9",301.708363660351,-0.472215467005198,0.291982101561579,2.56024474060122,0.109581618072794,0.774233955699165,"FGF9","FGF9","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"GALM",113.626658440547,-0.499780408652292,0.314674848692912,2.55579599689698,0.109890454548812,0.774233955699165,"GALM","GALM","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"HMCES",400.142759086282,0.281551430740749,0.176932363285854,2.55320109152406,0.110071037405419,0.774233955699165,"HMCES","HMCES","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"IDH2",676.402744104918,-0.432894893075534,0.268571059926715,2.53641699721135,0.111246976911469,0.774233955699165,"IDH2","IDH2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"IMP4",192.425850726644,-0.435409047114678,0.274153698585266,2.51883427919191,0.112493717015053,0.774233955699165,"IMP4","IMP4","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"KIAA0825",278.929299351372,0.427568000226486,0.26897562728316,2.54422205598071,0.110698423002191,0.774233955699165,"KIAA0825","KIAA0825","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LHFPL4",825.671656073006,-0.336776527701105,0.210162194645963,2.56678557967692,0.109129277260264,0.774233955699165,"LHFPL4","LHFPL4","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113983694",358.55171750399,0.286029899998496,0.181153260690028,2.53970840442601,0.111015286902273,0.774233955699165,"TLE2","LOC113983694 (TLE2)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113994101",968.511296574734,0.546379176698943,0.332907396067548,2.56596133450887,0.10918616591181,0.774233955699165,"HUWE1","LOC113994101 (HUWE1)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113998151",810.320887893758,-0.209394912649999,0.132030032416604,2.51188909510424,0.112990412544799,0.774233955699165,"TOR1AIP1","LOC113998151 (TOR1AIP1)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113999639",1454.09449254724,0.353542762403732,0.222644020794338,2.51437323852699,0.112812478226636,0.774233955699165,"CSMD2","LOC113999639 (CSMD2)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC114000421",280.053038692286,0.577996527215819,0.360962815490081,2.51774090599235,0.112571751512343,0.774233955699165,"GRINA","LOC114000421 (GRINA)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC114000755",1388.7293805899,-1.62397457399443,0.977147251324988,2.55714772495637,0.109796515081359,0.774233955699165,"MBP","LOC114000755 (MBP)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LRP6",348.190564575012,0.496695935888782,0.311685441516763,2.54558754431406,0.110602760166038,0.774233955699165,"LRP6","LRP6","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"MAFF",398.047060573897,-0.33388840244679,0.209901566367922,2.54876480790767,0.110380520465077,0.774233955699165,"MAFF","MAFF","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"MINAR1",288.902351352574,-0.412693598828292,0.256217963119944,2.54387204797862,0.110722958375645,0.774233955699165,"MINAR1","MINAR1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"NCOA5",634.41592432754,0.299555315154716,0.186156059430834,2.5207291494207,0.112358620399869,0.774233955699165,"NCOA5","NCOA5","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"NIPSNAP3A",496.118136416276,-0.283762738764937,0.179229768742156,2.51703057209045,0.112622480285837,0.774233955699165,"NIPSNAP3A","NIPSNAP3A","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"NKD1",314.4774881914,-0.391321109055011,0.248650880821648,2.51685984466442,0.112634676604709,0.774233955699165,"NKD1","NKD1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"NLK",715.856853291846,-0.268112640435191,0.167146444913012,2.52496933319566,0.112056959148521,0.774233955699165,"NLK","NLK","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"OPRK1",272.016848419732,0.60171587426024,0.381720936939911,2.51169174522664,0.113004561581338,0.774233955699165,"OPRK1","OPRK1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PDGFRA",1184.01296560238,0.29410057660867,0.18349462433588,2.53743145358814,0.111175510231211,0.774233955699165,"PDGFRA","PDGFRA","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PHF2",717.305510056962,0.212793493855464,0.132682911110215,2.55220732908924,0.11014028101966,0.774233955699165,"PHF2","PHF2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PHF20L1",1326.63537530599,0.232088141285774,0.147406125680998,2.51868053844393,0.112504685955112,0.774233955699165,"PHF20L1","PHF20L1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PIGZ",291.159323598187,-0.312223420292613,0.196250399131122,2.53125355944218,0.111611516547993,0.774233955699165,"PIGZ","PIGZ","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PLCD1",317.324711227099,-0.464269031750343,0.29438419222146,2.56601801479022,0.109182252847074,0.774233955699165,"PLCD1","PLCD1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PLEKHA2",347.32171229352,-0.353855723986639,0.221423861355853,2.51993563411501,0.112415173086887,0.774233955699165,"PLEKHA2","PLEKHA2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PLOD2",263.141848053866,0.34152631689512,0.215742369406441,2.54695994387546,0.110506704764589,0.774233955699165,"PLOD2","PLOD2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PPFIA1",778.043911327829,0.227955551551185,0.144104481241891,2.53581897727986,0.111289130056,0.774233955699165,"PPFIA1","PPFIA1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"PSMC3",1520.88275894308,-0.266794630182795,0.167394412391898,2.54926423244191,0.110345631963553,0.774233955699165,"PSMC3","PSMC3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"RANBP3",1242.85781167695,0.215818583633459,0.136850642231678,2.52062046920955,0.112366364029068,0.774233955699165,"RANBP3","RANBP3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"REV1",792.873282368889,0.249408940506582,0.157104422241453,2.5628387814875,0.10940197746961,0.774233955699165,"REV1","REV1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SCCPDH",1458.13181395658,-0.293279915357001,0.180919082670995,2.55142349508196,0.11019493098233,0.774233955699165,"SCCPDH","SCCPDH","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SPOCK2",9483.39259005819,-0.380946502058237,0.238214133671478,2.52756715767984,0.111872581602865,0.774233955699165,"SPOCK2","SPOCK2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"STRIP1",1780.15939944093,-0.284566434488086,0.176887345248885,2.55964278476171,0.109623350607567,0.774233955699165,"STRIP1","STRIP1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SVIL",230.363080974139,-0.538966506871874,0.326932984781881,2.54267142505188,0.110807166867566,0.774233955699165,"SVIL","SVIL","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"TASOR",951.266117919626,0.354580645151148,0.220749730531885,2.56298762438487,0.109391679734851,0.774233955699165,"TASOR","TASOR","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"TCTN3",549.13110804958,-0.290178075699586,0.18410201318522,2.53178480468478,0.111573949929403,0.774233955699165,"TCTN3","TCTN3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"TGFB3",1193.27527396459,-0.360075655273447,0.225038150464729,2.51560622710318,0.112724276325834,0.774233955699165,"TGFB3","TGFB3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"THAP12",616.584411850694,0.429661145226659,0.271281453345356,2.52072072943051,0.112359220315885,0.774233955699165,"THAP12","THAP12","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"TMCO1",610.863673812324,-0.24375899693931,0.152134886480771,2.56495782305467,0.109255471356183,0.774233955699165,"TMCO1","TMCO1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"TNFRSF19",228.038630852148,0.34980632509797,0.219580280423574,2.57020240651784,0.108893798092298,0.774233955699165,"TNFRSF19","TNFRSF19","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"TOM1L2",5246.41482095371,0.20238945987079,0.127518249114069,2.5229489271953,0.112200586395725,0.774233955699165,"TOM1L2","TOM1L2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"TTC28",2447.48449776964,0.316153870281126,0.196982238521708,2.56625768403867,0.109165708385599,0.774233955699165,"TTC28","TTC28","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113999007",526.540465274973,0.38553751158749,0.240470536217904,2.50982147062155,0.113138748228463,0.774654824687105,"GFPT1","LOC113999007 (GFPT1)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"GDPD4",128.364925293449,-0.587147174028687,0.378367198678834,2.50844502919738,0.113237615965644,0.774833481482143,"GDPD5","GDPD4","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ABCB7",1338.76414157128,0.253504499181151,0.160391199608605,2.50221353025199,0.113686408107244,0.776907601383597,"ABCB7","ABCB7","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LONRF3",1616.55558595724,0.487336940667366,0.303860999720659,2.50220981398761,0.113686676336587,0.776907601383597,"LONRF3","LONRF3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ZNF236",1108.79783714608,0.408969612866227,0.258375485323285,2.50007757387087,0.113840690424688,0.777461084638651,"ZNF236","ZNF236","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC113983465",1887.82371648782,0.481702549418566,0.299979994657941,2.49788556807439,0.113999261267183,0.778044958148526,"NREP","LOC113983465 (NREP)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"FZR1",1642.73274678891,0.251815799588042,0.160859252753377,2.49358598387548,0.114311003236608,0.778373824545058,"FZR1","FZR1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"HINT2",131.424751806072,-0.585425750091244,0.368010868681529,2.49481788414067,0.114221588159367,0.778373824545058,"HINT2","HINT2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"LOC114003129",444.726639593743,-0.342054564343645,0.22031657521898,2.49329503038956,0.114332132793993,0.778373824545058,"COX11","LOC114003129 (COX11)","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"VRK3",452.620640467931,-0.308618155572779,0.197636325752268,2.49318841913072,0.114339876170609,0.778373824545058,"VRK3","VRK3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"SMS",1742.53038666839,-0.287477742931816,0.184686484747236,2.49205204033166,0.114422449451071,0.778438223198436,"SMS","SMS","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ADCY2",1077.16565017875,-0.424973309300507,0.268896303933086,2.4640724603243,0.116476442173827,0.778854721760515,"ADCY2","ADCY2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"APOA1",18509.6538456427,-0.435233916279052,0.272188251989653,2.47790008421163,0.115456309644428,0.778854721760515,"APOA1","APOA1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"ATP5F1A",10819.120731213,-0.256362393724923,0.162870701757956,2.46135291317322,0.11667824562863,0.778854721760515,"ATP5F1A","ATP5F1A","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"B3GALT1",1022.23229240868,0.275173994228865,0.175080651415811,2.48566862876046,0.114887514729158,0.778854721760515,"B3GALT1","B3GALT1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"BRIP1",105.961069832067,-0.508515353924158,0.329504980766844,2.46203636548729,0.116627493881195,0.778854721760515,"BRIP1","BRIP1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"CAV1",135.767763851306,-0.762996043844193,0.493815940674104,2.46364334854391,0.116508258697802,0.778854721760515,"CAV1","CAV1","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"CHMP2B",986.757100192688,-0.313027105487709,0.196418798372743,2.4699758380367,0.116039708365614,0.778854721760515,"CHMP2B","CHMP2B","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"DNAJA4",3080.62845731063,0.481300741715377,0.301211186644565,2.48103065663489,0.115226723415242,0.778854721760515,"DNAJA4","DNAJA4","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"DNAJC2",867.25328791265,-0.209792700741139,0.133137690503134,2.47143826411731,0.115931797254328,0.778854721760515,"DNAJC2","DNAJC2","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"EGR4",182.404464639842,-0.86059429792173,0.540337793942149,2.48697371488828,0.11479226300179,0.778854721760515,"EGR4","EGR4","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
"EMC3",1048.44758077671,-0.238784703193259,0.152275110010962,2.46440431268553,0.11645184353629,0.778854721760515,"EMC3","EMC3","TNA",975,42,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","no"
