"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009566","GO:0009566","fertilization","3/95","21/12240",0.000544331700278458,0.109108972605443,0.109108972605443,"AAAS/LOC114000708/MEIOB",3
"GO:0046854","GO:0046854","phosphatidylinositol phosphorylation","4/95","50/12240",0.000596750380138499,0.109108972605443,0.109108972605443,"FAM126A/PIK3C3/PIK3CB/PIK3R6",4
"GO:0090305","GO:0090305","nucleic acid phosphodiester bond hydrolysis","4/95","54/12240",0.000800310312509362,0.109108972605443,0.109108972605443,"DCLRE1C/EXD2/LOC114001323/MEIOB",4
"GO:0010975","GO:0010975","regulation of neuron projection development","3/95","29/12240",0.0014297810827579,0.146195115711996,0.146195115711996,"IL1RAPL1/LOC113992691/MARK1",3
"GO:0019229","GO:0019229","regulation of vasoconstriction","2/95","12/12240",0.00373996400060655,0.25494087937468,0.25494087937468,"ECE1/EDN3",2
"GO:0036092","GO:0036092","phosphatidylinositol-3-phosphate biosynthetic process","2/95","12/12240",0.00373996400060655,0.25494087937468,0.25494087937468,"PIK3C3/PIK3CB",2
"GO:0002009","GO:0002009","morphogenesis of an epithelium","2/95","14/12240",0.00510481679826824,0.298267152927387,0.298267152927387,"FRAS1/RIPK4",2
"GO:0000729","GO:0000729","DNA double-strand break processing","2/95","15/12240",0.00586054015533298,0.299620115441399,0.299620115441399,"EXD2/LOC114001323",2
"GO:0048873","GO:0048873","homeostasis of number of cells within a tissue","2/95","21/12240",0.0113724058505744,0.38772846822072,0.38772846822072,"ADD1/LOC114000708",2
"GO:0090023","GO:0090023","positive regulation of neutrophil chemotaxis","2/95","21/12240",0.0113724058505744,0.38772846822072,0.38772846822072,"MCU/MOSPD2",2
"GO:0006661","GO:0006661","phosphatidylinositol biosynthetic process","3/95","75/12240",0.0204551532392724,0.38772846822072,0.38772846822072,"PIK3C3/PIK3CB/PIK3R6",3
"GO:0050885","GO:0050885","neuromuscular process controlling balance","2/95","29/12240",0.0211224925151209,0.38772846822072,0.38772846822072,"FOXS1/LOC113984696",2
"GO:0031297","GO:0031297","replication fork processing","2/95","30/12240",0.0225184018073128,0.38772846822072,0.38772846822072,"EXD2/LOC114001323",2
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","2/95","31/12240",0.0239514470410236,0.38772846822072,0.38772846822072,"LOC113992691/LOC114000372",2
"GO:0043588","GO:0043588","skin development","2/95","33/12240",0.0269263625075293,0.38772846822072,0.38772846822072,"ARRDC3/FRAS1",2
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","4/95","148/12240",0.0280208940640994,0.38772846822072,0.38772846822072,"LOC113992691/MARK1/RPS6KA2/STK38L",4
"GO:1904646","GO:1904646","cellular response to amyloid-beta","2/95","40/12240",0.0384155974584741,0.38772846822072,0.38772846822072,"LOC113982130/LOC113992691",2
"GO:0010508","GO:0010508","positive regulation of autophagy","2/95","44/12240",0.0456759265387097,0.38772846822072,0.38772846822072,"LOC113992691/PIK3CB",2
"GO:0031122","GO:0031122","cytoplasmic microtubule organization","2/95","46/12240",0.0494807486253493,0.38772846822072,0.38772846822072,"CLIP4/FIGNL2",2
"GO:0032868","GO:0032868","response to insulin","2/95","48/12240",0.0533961675704088,0.38772846822072,0.38772846822072,"ACVR1C/CAD",2
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","2/95","49/12240",0.0553940187893252,0.38772846822072,0.38772846822072,"EDN3/PIK3R6",2
